dataset,name,datatype,nseq,mean_nsites
Euteleostomi,ENSGT00390000007696,NT,36,1397.25
Euteleostomi,ENSGT00390000006486,NT,32,3277.21875
Euteleostomi,ENSGT00390000002313,NT,34,2257.5882352941176
Euteleostomi,ENSGT00390000008438,NT,19,870.4736842105264
Euteleostomi,ENSGT00390000000463,NT,47,3286.2127659574467
Euteleostomi,ENSGT00390000004495,NT,32,2009.4375
Euteleostomi,ENSGT00390000005498,NT,29,1706.0689655172414
Euteleostomi,ENSGT00390000002030,NT,30,3374.9
Euteleostomi,ENSGT00390000003948,NT,38,892.2631578947369
Euteleostomi,ENSGT00390000007069,NT,37,1253.027027027027
Euteleostomi,ENSGT00390000002061,NT,31,1298.4193548387098
Euteleostomi,ENSGT00390000005089,NT,38,1969.657894736842
Euteleostomi,ENSGT00390000006670,NT,30,1527.7
Euteleostomi,ENSGT00390000001159,NT,37,700.9459459459459
Euteleostomi,ENSGT00390000003919,NT,44,711.4772727272727
Euteleostomi,ENSGT00390000002675,NT,38,769.5
Euteleostomi,ENSGT00390000004902,NT,38,1229.3684210526317
Euteleostomi,ENSGT00390000004026,NT,23,578.2173913043479
Euteleostomi,ENSGT00390000009630,NT,38,1780.7368421052631
Euteleostomi,ENSGT00390000004886,NT,38,988.3421052631579
Euteleostomi,ENSGT00390000004077,NT,40,1508.7
Euteleostomi,ENSGT00390000003512,NT,44,689.5227272727273
Euteleostomi,ENSGT00390000007352,NT,31,1053.2903225806451
Euteleostomi,ENSGT00390000003282,NT,39,869.5384615384615
Euteleostomi,ENSGT00390000001485,NT,30,2878.8
Euteleostomi,ENSGT00390000008557,NT,33,595.1818181818181
Euteleostomi,ENSGT00390000008296,NT,32,2371.21875
Euteleostomi,ENSGT00390000000491,NT,34,3625.5882352941176
Euteleostomi,ENSGT00390000006425,NT,37,1294.5405405405406
Euteleostomi,ENSGT00390000002234,NT,19,1235.0526315789473
Euteleostomi,ENSGT00390000004541,NT,40,1097.175
Euteleostomi,ENSGT00390000006474,NT,21,2485.5714285714284
Euteleostomi,ENSGT00390000006260,NT,22,8346.136363636364
Euteleostomi,ENSGT00390000007823,NT,35,570.5142857142857
Euteleostomi,ENSGT00390000005063,NT,20,1656.75
Euteleostomi,ENSGT00390000007697,NT,35,954.9428571428572
Euteleostomi,ENSGT00390000008702,NT,35,1675.6285714285714
Euteleostomi,ENSGT00390000005114,NT,27,2813.777777777778
Euteleostomi,ENSGT00390000005700,NT,43,474.3488372093023
Euteleostomi,ENSGT00390000005830,NT,28,814.0714285714286
Euteleostomi,ENSGT00390000003024,NT,24,2313
Euteleostomi,ENSGT00390000007635,NT,24,2153.125
Euteleostomi,ENSGT00390000008092,NT,39,1516.2307692307693
Euteleostomi,ENSGT00390000005861,NT,26,2166.4615384615386
Euteleostomi,ENSGT00390000008314,NT,37,731.8378378378378
Euteleostomi,ENSGT00390000005486,NT,38,909.2368421052631
Euteleostomi,ENSGT00390000005553,NT,28,1029.9642857142858
Euteleostomi,ENSGT00390000005261,NT,36,914.1666666666666
Euteleostomi,ENSGT00390000007540,NT,33,614.8181818181819
Euteleostomi,ENSGT00390000007354,NT,26,7610.7692307692305
Euteleostomi,ENSGT00390000008232,NT,29,1746.2068965517242
Euteleostomi,ENSGT00390000004904,NT,48,999.8125
Euteleostomi,ENSGT00390000002865,NT,34,1210.8529411764705
Euteleostomi,ENSGT00390000000885,NT,29,469.9655172413793
Euteleostomi,ENSGT00390000002110,NT,42,604.6428571428571
Euteleostomi,ENSGT00390000007688,NT,48,1767.625
Euteleostomi,ENSGT00390000003758,NT,29,1437.3103448275863
Euteleostomi,ENSGT00390000000087,NT,31,642.5806451612904
Euteleostomi,ENSGT00390000009741,NT,31,3166.3548387096776
Euteleostomi,ENSGT00390000008158,NT,17,1174.9411764705883
Euteleostomi,ENSGT00390000004106,NT,25,2149.2
Euteleostomi,ENSGT00390000007662,NT,37,1067.027027027027
Euteleostomi,ENSGT00390000001146,NT,33,2343.5454545454545
Euteleostomi,ENSGT00390000007027,NT,24,1568.25
Euteleostomi,ENSGT00390000001752,NT,35,1929.5142857142857
Euteleostomi,ENSGT00390000008865,NT,32,1788.46875
Euteleostomi,ENSGT00390000005065,NT,26,867.3461538461538
Euteleostomi,ENSGT00390000006879,NT,15,1150.4
Euteleostomi,ENSGT00390000006088,NT,37,1729.054054054054
Euteleostomi,ENSGT00390000007874,NT,30,2077.6
Euteleostomi,ENSGT00390000002109,NT,37,840.7297297297297
Euteleostomi,ENSGT00390000006718,NT,48,914.25
Euteleostomi,ENSGT00390000000464,NT,29,1108.7586206896551
Euteleostomi,ENSGT00390000002232,NT,41,1383.878048780488
Euteleostomi,ENSGT00390000009300,NT,34,3856.5882352941176
Euteleostomi,ENSGT00390000000747,NT,40,1432.8
Euteleostomi,ENSGT00390000004697,NT,22,1351.6363636363637
Euteleostomi,ENSGT00390000004872,NT,33,537.8181818181819
Euteleostomi,ENSGT00390000002913,NT,35,1441.2
Euteleostomi,ENSGT00390000002672,NT,23,3066
Euteleostomi,ENSGT00390000007119,NT,30,1163.5
Euteleostomi,ENSGT00390000005669,NT,29,1336.8620689655172
Euteleostomi,ENSGT00390000006861,NT,34,2718.794117647059
Euteleostomi,ENSGT00390000003759,NT,35,1083.4285714285713
Euteleostomi,ENSGT00390000004881,NT,34,2494.764705882353
Euteleostomi,ENSGT00390000004428,NT,41,618.5853658536586
Euteleostomi,ENSGT00390000002288,NT,35,1268.4857142857143
Euteleostomi,ENSGT00390000009488,NT,30,1150.3
Euteleostomi,ENSGT00390000009349,NT,32,482.15625
Euteleostomi,ENSGT00390000001557,NT,31,1373.225806451613
Euteleostomi,ENSGT00390000001482,NT,32,1979.25
Euteleostomi,ENSGT00390000001296,NT,37,466.6216216216216
Euteleostomi,ENSGT00390000009491,NT,26,5584.038461538462
Euteleostomi,ENSGT00390000000543,NT,21,610.7142857142857
Euteleostomi,ENSGT00390000004352,NT,39,856.1538461538462
Euteleostomi,ENSGT00390000004546,NT,28,2106
Euteleostomi,ENSGT00390000004493,NT,35,807
Euteleostomi,ENSGT00390000008549,NT,23,953.4782608695652
Euteleostomi,ENSGT00390000000306,NT,32,688.40625
Euteleostomi,ENSGT00390000000220,NT,32,570.46875
Euteleostomi,ENSGT00390000002485,NT,27,943.8888888888889
Euteleostomi,ENSGT00390000003349,NT,40,1024.575
Euteleostomi,ENSGT00390000005895,NT,27,938.4444444444445
Euteleostomi,ENSGT00390000005911,NT,37,2160.810810810811
Euteleostomi,ENSGT00390000005097,NT,35,3499.885714285714
Euteleostomi,ENSGT00390000007632,NT,31,1077.5806451612902
Euteleostomi,ENSGT00390000002316,NT,28,3268.0714285714284
Euteleostomi,ENSGT00390000006297,NT,21,2076
Euteleostomi,ENSGT00390000002292,NT,41,1749.1463414634147
Euteleostomi,ENSGT00390000009302,NT,26,550.7307692307693
Euteleostomi,ENSGT00390000009492,NT,42,845.0714285714286
Euteleostomi,ENSGT00390000005094,NT,26,2527.9615384615386
Euteleostomi,ENSGT00390000003020,NT,22,502.90909090909093
Euteleostomi,ENSGT00390000000118,NT,33,1269.8181818181818
Euteleostomi,ENSGT00390000007885,NT,32,4440
Euteleostomi,ENSGT00390000007074,NT,34,2768.735294117647
Euteleostomi,ENSGT00390000001627,NT,42,523.7857142857143
Euteleostomi,ENSGT00390000007746,NT,37,632.5945945945946
Euteleostomi,ENSGT00390000001062,NT,38,1515.3157894736842
Euteleostomi,ENSGT00390000002112,NT,39,2367.6923076923076
Euteleostomi,ENSGT00390000002757,NT,36,1217.0833333333333
Euteleostomi,ENSGT00390000002143,NT,60,2465.75
Euteleostomi,ENSGT00390000006862,NT,37,1079.3513513513512
Euteleostomi,ENSGT00390000002096,NT,34,5111.911764705882
Euteleostomi,ENSGT00390000000715,NT,42,825.7142857142857
Euteleostomi,ENSGT00390000002034,NT,21,769
Euteleostomi,ENSGT00390000006625,NT,34,1042.0588235294117
Euteleostomi,ENSGT00390000006469,NT,35,624.3428571428572
Euteleostomi,ENSGT00390000004348,NT,39,864.1538461538462
Euteleostomi,ENSGT00390000005232,NT,32,1782.1875
Euteleostomi,ENSGT00390000001626,NT,57,776.1052631578947
Euteleostomi,ENSGT00390000007747,NT,38,710.5263157894736
Euteleostomi,ENSGT00390000008621,NT,16,1512
Euteleostomi,ENSGT00390000005037,NT,34,1678.5
Euteleostomi,ENSGT00390000005623,NT,27,1064.4444444444443
Euteleostomi,ENSGT00390000007153,NT,47,843.8297872340426
Euteleostomi,ENSGT00390000001063,NT,19,1423.7368421052631
Euteleostomi,ENSGT00390000006078,NT,39,1306.923076923077
Euteleostomi,ENSGT00390000008142,NT,41,2292.512195121951
Euteleostomi,ENSGT00390000005754,NT,19,1200.3157894736842
Euteleostomi,ENSGT00390000004708,NT,27,2163.3333333333335
Euteleostomi,ENSGT00390000007630,NT,25,2297.76
Euteleostomi,ENSGT00390000008756,NT,24,591
Euteleostomi,ENSGT00390000007075,NT,35,1817.7428571428572
Euteleostomi,ENSGT00390000008837,NT,32,1222.5
Euteleostomi,ENSGT00390000003070,NT,36,2377.3333333333335
Euteleostomi,ENSGT00390000001830,NT,37,1063.4594594594594
Euteleostomi,ENSGT00390000007239,NT,38,3819.5526315789475
Euteleostomi,ENSGT00390000006265,NT,29,1747.448275862069
Euteleostomi,ENSGT00390000000510,NT,28,651.2142857142857
Euteleostomi,ENSGT00390000009546,NT,46,1433.608695652174
Euteleostomi,ENSGT00390000006420,NT,33,486.54545454545456
Euteleostomi,ENSGT00390000002231,NT,38,1327.1842105263158
Euteleostomi,ENSGT00390000006482,NT,30,572.8
Euteleostomi,ENSGT00390000008279,NT,62,996.8709677419355
Euteleostomi,ENSGT00390000009225,NT,37,1340.2702702702702
Euteleostomi,ENSGT00390000003303,NT,38,2026.9736842105262
Euteleostomi,ENSGT00390000007512,NT,40,786.075
Euteleostomi,ENSGT00390000008346,NT,37,1642.3783783783783
Euteleostomi,ENSGT00390000005550,NT,43,1060.8139534883721
Euteleostomi,ENSGT00390000001504,NT,34,2312.3823529411766
Euteleostomi,ENSGT00390000007919,NT,34,371.29411764705884
Euteleostomi,ENSGT00390000005159,NT,40,1216.725
Euteleostomi,ENSGT00390000008908,NT,25,3021.48
Euteleostomi,ENSGT00390000002837,NT,39,733.2307692307693
Euteleostomi,ENSGT00390000002142,NT,35,1115.3142857142857
Euteleostomi,ENSGT00390000006753,NT,30,890
Euteleostomi,ENSGT00390000004550,NT,18,2546.3333333333335
Euteleostomi,ENSGT00390000001509,NT,36,1298.3333333333333
Euteleostomi,ENSGT00390000005488,NT,34,1415.3823529411766
Euteleostomi,ENSGT00390000006465,NT,38,1036.7368421052631
Euteleostomi,ENSGT00390000000236,NT,45,1225.3333333333333
Euteleostomi,ENSGT00390000007832,NT,34,413.02941176470586
Euteleostomi,ENSGT00390000008881,NT,30,1567.6
Euteleostomi,ENSGT00390000003837,NT,33,1350.909090909091
Euteleostomi,ENSGT00390000005666,NT,27,2383.4444444444443
Euteleostomi,ENSGT00390000005023,NT,27,824
Euteleostomi,ENSGT00390000008021,NT,27,1176.888888888889
Euteleostomi,ENSGT00390000005711,NT,39,1419.6923076923076
Euteleostomi,ENSGT00390000000878,NT,35,636.2571428571429
Euteleostomi,ENSGT00390000002038,NT,46,753.3913043478261
Euteleostomi,ENSGT00390000005870,NT,29,1450.8620689655172
Euteleostomi,ENSGT00390000002069,NT,26,1542.576923076923
Euteleostomi,ENSGT00390000005708,NT,33,1227.1818181818182
Euteleostomi,ENSGT00390000002635,NT,38,1913.6842105263158
Euteleostomi,ENSGT00390000009142,NT,27,1354.3333333333333
Euteleostomi,ENSGT00390000002905,NT,30,467
Euteleostomi,ENSGT00390000004140,NT,8,1882.125
Euteleostomi,ENSGT00390000002881,NT,34,974.1176470588235
Euteleostomi,ENSGT00390000005869,NT,36,976.75
Euteleostomi,ENSGT00390000002664,NT,27,1614.4444444444443
Euteleostomi,ENSGT00390000000916,NT,33,2543.2727272727275
Euteleostomi,ENSGT00390000006747,NT,33,3717.181818181818
Euteleostomi,ENSGT00390000004913,NT,29,2552.0689655172414
Euteleostomi,ENSGT00390000006086,NT,38,1486.9736842105262
Euteleostomi,ENSGT00390000009670,NT,29,846.1034482758621
Euteleostomi,ENSGT00390000006826,NT,24,1898.125
Euteleostomi,ENSGT00390000002713,NT,34,1955.8235294117646
Euteleostomi,ENSGT00390000004897,NT,39,808.1538461538462
Euteleostomi,ENSGT00390000003293,NT,22,2404.7727272727275
Euteleostomi,ENSGT00390000005227,NT,14,985.2857142857143
Euteleostomi,ENSGT00390000002428,NT,46,2137.3695652173915
Euteleostomi,ENSGT00390000000358,NT,45,1068.6666666666667
Euteleostomi,ENSGT00390000005544,NT,34,992.2941176470588
Euteleostomi,ENSGT00390000001101,NT,36,1238.4166666666667
Euteleostomi,ENSGT00390000008873,NT,41,1373.8536585365853
Euteleostomi,ENSGT00390000003910,NT,16,556.125
Euteleostomi,ENSGT00390000003836,NT,25,957
Euteleostomi,ENSGT00390000006283,NT,56,551.1964285714286
Euteleostomi,ENSGT00390000009230,NT,19,2141.5263157894738
Euteleostomi,ENSGT00390000006356,NT,37,1449.8108108108108
Euteleostomi,ENSGT00390000000472,NT,7,1918.2857142857142
Euteleostomi,ENSGT00390000008429,NT,45,2671.0666666666666
Euteleostomi,ENSGT00390000001559,NT,21,818.5714285714286
Euteleostomi,ENSGT00390000007438,NT,42,437.92857142857144
Euteleostomi,ENSGT00390000002461,NT,37,2964.4054054054054
Euteleostomi,ENSGT00390000000311,NT,16,3896.625
Euteleostomi,ENSGT00390000005300,NT,35,1728.7714285714285
Euteleostomi,ENSGT00390000005351,NT,32,1273.96875
Euteleostomi,ENSGT00390000007235,NT,27,714
Euteleostomi,ENSGT00390000003502,NT,19,3241.5789473684213
Euteleostomi,ENSGT00390000001466,NT,37,3080.2702702702704
Euteleostomi,ENSGT00390000009278,NT,50,754.38
Euteleostomi,ENSGT00390000003292,NT,35,1068.1714285714286
Euteleostomi,ENSGT00390000001437,NT,35,874.8
Euteleostomi,ENSGT00390000004036,NT,40,915
Euteleostomi,ENSGT00390000000917,NT,34,1077.6176470588234
Euteleostomi,ENSGT00390000006103,NT,32,1367.53125
Euteleostomi,ENSGT00390000007888,NT,50,583.26
Euteleostomi,ENSGT00390000004141,NT,21,715.2857142857143
Euteleostomi,ENSGT00390000006631,NT,29,1363.1379310344828
Euteleostomi,ENSGT00390000003668,NT,27,1063.4444444444443
Euteleostomi,ENSGT00390000007341,NT,35,1334.5714285714287
Euteleostomi,ENSGT00390000003344,NT,44,899.1818181818181
Euteleostomi,ENSGT00390000007310,NT,26,3858.1153846153848
Euteleostomi,ENSGT00390000002349,NT,34,1632.7941176470588
Euteleostomi,ENSGT00390000003427,NT,34,1213.4117647058824
Euteleostomi,ENSGT00390000004113,NT,41,2260.5365853658536
Euteleostomi,ENSGT00390000006663,NT,10,1052.1
Euteleostomi,ENSGT00390000004097,NT,37,1889.1081081081081
Euteleostomi,ENSGT00390000002637,NT,33,2207.2727272727275
Euteleostomi,ENSGT00390000002821,NT,24,1223.375
Euteleostomi,ENSGT00390000002105,NT,30,608.6
Euteleostomi,ENSGT00390000002740,NT,57,1861.842105263158
Euteleostomi,ENSGT00390000003140,NT,52,3766.4423076923076
Euteleostomi,ENSGT00390000008072,NT,28,1194.4285714285713
Euteleostomi,ENSGT00390000002869,NT,42,742.0714285714286
Euteleostomi,ENSGT00390000007830,NT,25,560.16
Euteleostomi,ENSGT00390000001951,NT,39,1530.5384615384614
Euteleostomi,ENSGT00390000005742,NT,30,5236.8
Euteleostomi,ENSGT00390000008711,NT,38,592.421052631579
Euteleostomi,ENSGT00390000009262,NT,15,1447.6
Euteleostomi,ENSGT00390000003288,NT,46,575.6739130434783
Euteleostomi,ENSGT00390000000420,NT,34,3575.3823529411766
Euteleostomi,ENSGT00390000006494,NT,56,668.7321428571429
Euteleostomi,ENSGT00390000000060,NT,31,1426.8387096774193
Euteleostomi,ENSGT00390000006744,NT,22,583.5
Euteleostomi,ENSGT00390000000915,NT,26,739.1538461538462
Euteleostomi,ENSGT00390000006874,NT,40,1575.375
Euteleostomi,ENSGT00390000002155,NT,49,722.3877551020408
Euteleostomi,ENSGT00390000009036,NT,37,1119
Euteleostomi,ENSGT00390000004836,NT,35,2345.9142857142856
Euteleostomi,ENSGT00390000004096,NT,32,2020.96875
Euteleostomi,ENSGT00390000000862,NT,30,1238.1
Euteleostomi,ENSGT00390000000687,NT,36,545.5833333333334
Euteleostomi,ENSGT00390000006633,NT,53,584.7735849056604
Euteleostomi,ENSGT00390000005492,NT,28,2629.9285714285716
Euteleostomi,ENSGT00390000007237,NT,48,704.4375
Euteleostomi,ENSGT00390000003477,NT,34,1130.6470588235295
Euteleostomi,ENSGT00390000003290,NT,34,2359.323529411765
Euteleostomi,ENSGT00390000008432,NT,31,722.9032258064516
Euteleostomi,ENSGT00390000007311,NT,41,1699.9024390243903
Euteleostomi,ENSGT00390000009477,NT,40,1413.075
Euteleostomi,ENSGT00390000006305,NT,38,522.3947368421053
Euteleostomi,ENSGT00390000006540,NT,33,1933.8181818181818
Euteleostomi,ENSGT00390000009426,NT,35,471.9428571428571
Euteleostomi,ENSGT00390000009232,NT,32,1040.8125
Euteleostomi,ENSGT00390000002226,NT,35,1643.2285714285715
Euteleostomi,ENSGT00390000009484,NT,26,875.8846153846154
Euteleostomi,ENSGT00390000005743,NT,34,960.1764705882352
Euteleostomi,ENSGT00390000009109,NT,25,2706.6
Euteleostomi,ENSGT00390000003912,NT,26,943.6153846153846
Euteleostomi,ENSGT00390000007627,NT,22,2070.2727272727275
Euteleostomi,ENSGT00390000005082,NT,38,456.07894736842104
Euteleostomi,ENSGT00390000005712,NT,37,1814.027027027027
Euteleostomi,ENSGT00390000004668,NT,19,2345.5263157894738
Euteleostomi,ENSGT00390000007701,NT,30,2087.8
Euteleostomi,ENSGT00390000001660,NT,48,2137.3125
Euteleostomi,ENSGT00390000007831,NT,33,496.3636363636364
Euteleostomi,ENSGT00390000005665,NT,27,1049
Euteleostomi,ENSGT00390000002868,NT,35,605.4
Euteleostomi,ENSGT00390000005436,NT,29,1549.0344827586207
Euteleostomi,ENSGT00390000007293,NT,26,985.0384615384615
Euteleostomi,ENSGT00390000008220,NT,24,511.375
Euteleostomi,ENSGT00390000007346,NT,34,1090.5882352941176
Euteleostomi,ENSGT00390000007552,NT,35,1324.7142857142858
Euteleostomi,ENSGT00390000005222,NT,23,5593.173913043478
Euteleostomi,ENSGT00390000001491,NT,32,1824.75
Euteleostomi,ENSGT00390000001285,NT,41,1613.7073170731708
Euteleostomi,ENSGT00390000000549,NT,22,2295.5454545454545
Euteleostomi,ENSGT00390000001301,NT,35,2798.1428571428573
Euteleostomi,ENSGT00390000000288,NT,38,1634.842105263158
Euteleostomi,ENSGT00390000004114,NT,34,2752.235294117647
Euteleostomi,ENSGT00390000000705,NT,28,1577.7857142857142
Euteleostomi,ENSGT00390000005689,NT,31,1143.967741935484
Euteleostomi,ENSGT00390000007959,NT,17,571.2352941176471
Euteleostomi,ENSGT00390000002024,NT,38,639.2368421052631
Euteleostomi,ENSGT00390000004145,NT,42,776.9285714285714
Euteleostomi,ENSGT00390000002716,NT,24,568.5
Euteleostomi,ENSGT00390000008678,NT,22,1625.7272727272727
Euteleostomi,ENSGT00390000001907,NT,23,652.8260869565217
Euteleostomi,ENSGT00390000009029,NT,30,1804.6
Euteleostomi,ENSGT00390000001695,NT,32,1956.09375
Euteleostomi,ENSGT00390000004719,NT,37,1632.8918918918919
Euteleostomi,ENSGT00390000005100,NT,25,4796.52
Euteleostomi,ENSGT00390000001488,NT,33,1908.1818181818182
Euteleostomi,ENSGT00390000006303,NT,39,2480.5384615384614
Euteleostomi,ENSGT00390000006546,NT,33,734.2727272727273
Euteleostomi,ENSGT00390000006493,NT,36,652.6666666666666
Euteleostomi,ENSGT00390000000427,NT,35,720.3428571428572
Euteleostomi,ENSGT00390000008679,NT,36,3142.6666666666665
Euteleostomi,ENSGT00390000002693,NT,33,2041.4545454545455
Euteleostomi,ENSGT00390000001758,NT,28,3234.6428571428573
Euteleostomi,ENSGT00390000007639,NT,24,1238.875
Euteleostomi,ENSGT00390000004860,NT,29,3452.3793103448274
Euteleostomi,ENSGT00390000006634,NT,13,743.5384615384615
Euteleostomi,ENSGT00390000001709,NT,35,1226.142857142857
Euteleostomi,ENSGT00390000008356,NT,40,3117.45
Euteleostomi,ENSGT00390000006478,NT,31,1333.4516129032259
Euteleostomi,ENSGT00390000001545,NT,22,1654.5
Euteleostomi,ENSGT00390000007486,NT,36,660.1666666666666
Euteleostomi,ENSGT00390000008221,NT,29,1570.7586206896551
Euteleostomi,ENSGT00390000007347,NT,27,694.8888888888889
Euteleostomi,ENSGT00390000001277,NT,19,2387.842105263158
Euteleostomi,ENSGT00390000006492,NT,22,2717.318181818182
Euteleostomi,ENSGT00390000009313,NT,51,595.2941176470588
Euteleostomi,ENSGT00390000004311,NT,54,3484.3888888888887
Euteleostomi,ENSGT00390000005508,NT,39,1851.5384615384614
Euteleostomi,ENSGT00390000005744,NT,28,1837.2857142857142
Euteleostomi,ENSGT00390000005874,NT,31,4477.354838709677
Euteleostomi,ENSGT00390000005715,NT,27,653.1111111111111
Euteleostomi,ENSGT00390000005903,NT,37,1170.8108108108108
Euteleostomi,ENSGT00390000001667,NT,28,2637
Euteleostomi,ENSGT00390000004343,NT,24,1752.75
Euteleostomi,ENSGT00390000002222,NT,37,1112.2702702702702
Euteleostomi,ENSGT00390000009310,NT,36,1121.1666666666667
Euteleostomi,ENSGT00390000006544,NT,22,2758.2272727272725
Euteleostomi,ENSGT00390000006285,NT,30,2970.8
Euteleostomi,ENSGT00390000004420,NT,31,1907.3225806451612
Euteleostomi,ENSGT00390000005075,NT,26,2035.1538461538462
Euteleostomi,ENSGT00390000006098,NT,26,5098.384615384615
Euteleostomi,ENSGT00390000001905,NT,41,765.6585365853658
Euteleostomi,ENSGT00390000008902,NT,50,349.38
Euteleostomi,ENSGT00390000003751,NT,47,934.1489361702128
Euteleostomi,ENSGT00390000005900,NT,35,2137.2
Euteleostomi,ENSGT00390000003677,NT,40,433.125
Euteleostomi,ENSGT00390000003947,NT,28,1412.25
Euteleostomi,ENSGT00390000001083,NT,41,858.9512195121952
Euteleostomi,ENSGT00390000001742,NT,31,1103.225806451613
Euteleostomi,ENSGT00390000007623,NT,48,637
Euteleostomi,ENSGT00390000000756,NT,40,486.225
Euteleostomi,ENSGT00390000004832,NT,24,1720.875
Euteleostomi,ENSGT00390000002886,NT,58,775.5
Euteleostomi,ENSGT00390000006883,NT,27,2905.222222222222
Euteleostomi,ENSGT00390000002077,NT,26,3721.0384615384614
Euteleostomi,ENSGT00390000006821,NT,20,669.45
Euteleostomi,ENSGT00390000003748,NT,25,691.44
Euteleostomi,ENSGT00390000001038,NT,18,4235.833333333333
Euteleostomi,ENSGT00390000003878,NT,26,1519.5
Euteleostomi,ENSGT00390000007159,NT,35,2330.9142857142856
Euteleostomi,ENSGT00390000007501,NT,29,601.1379310344828
Euteleostomi,ENSGT00390000006349,NT,36,777.9166666666666
Euteleostomi,ENSGT00390000002509,NT,20,931.2
Euteleostomi,ENSGT00390000003480,NT,38,796.578947368421
Euteleostomi,ENSGT00390000005434,NT,56,905.4642857142857
Euteleostomi,ENSGT00390000009358,NT,24,1601.875
Euteleostomi,ENSGT00390000001517,NT,40,845.7
Euteleostomi,ENSGT00390000005306,NT,43,1372.4651162790697
Euteleostomi,ENSGT00390000001546,NT,28,2388.75
Euteleostomi,ENSGT00390000005717,NT,54,653.8333333333334
Euteleostomi,ENSGT00390000002149,NT,59,2232.6610169491523
Euteleostomi,ENSGT00390000000909,NT,41,1120.6097560975609
Euteleostomi,ENSGT00390000004888,NT,28,680.6785714285714
Euteleostomi,ENSGT00390000000668,NT,25,619.2
